code,name,total,date
96000000000,Чеченская Республика,921,13361
96000000000,Чеченская Республика,798,13392
96000000000,Чеченская Республика,613,13422
96000000000,Чеченская Республика,777,13453
96000000000,Чеченская Республика,902,13483
96000000000,Чеченская Республика,1002,13514
96000000000,Чеченская Республика,1273,13545
96000000000,Чеченская Республика,1276,13573
96000000000,Чеченская Республика,1153,13604
96000000000,Чеченская Республика,1166,13634
96000000000,Чеченская Республика,1067,13665
96000000000,Чеченская Республика,1190,13695
96000000000,Чеченская Республика,1208,13726
96000000000,Чеченская Республика,1064,13757
96000000000,Чеченская Республика,1175,13787
96000000000,Чеченская Республика,1214,13818
96000000000,Чеченская Республика,1598,13848
96000000000,Чеченская Республика,2373,13879
96000000000,Чеченская Республика,3309,13910
96000000000,Чеченская Республика,1609,13939
96000000000,Чеченская Республика,1109,13970
96000000000,Чеченская Республика,860,14000
96000000000,Чеченская Республика,888,14031
96000000000,Чеченская Республика,1088,14061
96000000000,Чеченская Республика,1018,14092
96000000000,Чеченская Республика,849,14123
96000000000,Чеченская Республика,980,14153
96000000000,Чеченская Республика,867,14184
96000000000,Чеченская Республика,1079,14214
96000000000,Чеченская Республика,962,14245
96000000000,Чеченская Республика,1211,14276
96000000000,Чеченская Республика,1230,14304
96000000000,Чеченская Республика,1033,14335
96000000000,Чеченская Республика,851,14365
96000000000,Чеченская Республика,967,14396
96000000000,Чеченская Республика,1110,14426
96000000000,Чеченская Республика,1125,14457
96000000000,Чеченская Республика,846,14488
96000000000,Чеченская Республика,1027,14518
96000000000,Чеченская Республика,996,14549
96000000000,Чеченская Республика,1246,14579
96000000000,Чеченская Республика,814,14610
96000000000,Чеченская Республика,1032,14641
96000000000,Чеченская Республика,1233,14669
96000000000,Чеченская Республика,979,14700
96000000000,Чеченская Республика,1170,14730
96000000000,Чеченская Республика,1034,14761
96000000000,Чеченская Республика,1110,14791
96000000000,Чеченская Республика,1218,14822
96000000000,Чеченская Республика,999,14853
96000000000,Чеченская Республика,1125,14883
96000000000,Чеченская Республика,1007,14914
96000000000,Чеченская Республика,1272,14944
96000000000,Чеченская Республика,800,14975
96000000000,Чеченская Республика,876,15006
96000000000,Чеченская Республика,1078,15034
96000000000,Чеченская Республика,981,15065
96000000000,Чеченская Республика,915,15095
96000000000,Чеченская Республика,925,15126
96000000000,Чеченская Республика,938,15156
96000000000,Чеченская Республика,880,15187
96000000000,Чеченская Республика,1000,15218
96000000000,Чеченская Республика,964,15248
96000000000,Чеченская Республика,912,15279
96000000000,Чеченская Республика,931,15309
96000000000,Чеченская Республика,615,15340
96000000000,Чеченская Республика,737,15371
96000000000,Чеченская Республика,814,15400
96000000000,Чеченская Республика,706,15431
96000000000,Чеченская Республика,691,15461
96000000000,Чеченская Республика,680,15492
96000000000,Чеченская Республика,778,15522
96000000000,Чеченская Республика,692,15553
96000000000,Чеченская Республика,861,15584
96000000000,Чеченская Республика,791,15614
96000000000,Чеченская Республика,741,15645
96000000000,Чеченская Республика,761,15675
96000000000,Чеченская Республика,749,15706
96000000000,Чеченская Республика,821,15737
96000000000,Чеченская Республика,732,15765
96000000000,Чеченская Республика,747,15796
96000000000,Чеченская Республика,726,15826
96000000000,Чеченская Республика,638,15857
96000000000,Чеченская Республика,750,15887
96000000000,Чеченская Республика,628,15918
96000000000,Чеченская Республика,743,15949
96000000000,Чеченская Республика,723,15979
96000000000,Чеченская Республика,685,16010
96000000000,Чеченская Республика,670,16040
96000000000,Чеченская Республика,563,16071
96000000000,Чеченская Республика,711,16102
96000000000,Чеченская Республика,624,16130
96000000000,Чеченская Республика,660,16161
96000000000,Чеченская Республика,649,16191
96000000000,Чеченская Республика,638,16222
96000000000,Чеченская Республика,611,16252
96000000000,Чеченская Республика,843,16283
96000000000,Чеченская Республика,829,16314
96000000000,Чеченская Республика,689,16344
96000000000,Чеченская Республика,746,16375
96000000000,Чеченская Республика,753,16405
96000000000,Чеченская Республика,554,16436
96000000000,Чеченская Республика,659,16467
96000000000,Чеченская Республика,636,16495
96000000000,Чеченская Республика,657,16526
96000000000,Чеченская Республика,526,16556
96000000000,Чеченская Республика,686,16587
96000000000,Чеченская Республика,639,16617
96000000000,Чеченская Республика,810,16648
96000000000,Чеченская Республика,711,16679
96000000000,Чеченская Республика,668,16709
96000000000,Чеченская Республика,729,16740
96000000000,Чеченская Республика,635,16770
96000000000,Чеченская Республика,490,16801
96000000000,Чеченская Республика,687,16832
96000000000,Чеченская Республика,718,16861
96000000000,Чеченская Республика,662,16892
96000000000,Чеченская Республика,655,16922
96000000000,Чеченская Республика,679,16953
96000000000,Чеченская Республика,733,16983
96000000000,Чеченская Республика,920,17014
96000000000,Чеченская Республика,652,17045
96000000000,Чеченская Республика,749,17075
96000000000,Чеченская Республика,692,17106
96000000000,Чеченская Республика,611,17136
96000000000,Чеченская Республика,607,17167
96000000000,Чеченская Республика,567,17198
96000000000,Чеченская Республика,597,17226
96000000000,Чеченская Республика,554,17257
96000000000,Чеченская Республика,554,17287
96000000000,Чеченская Республика,335,17318
96000000000,Чеченская Республика,710,17348
96000000000,Чеченская Республика,734,17379
96000000000,Чеченская Республика,608,17410
96000000000,Чеченская Республика,682,17440
96000000000,Чеченская Республика,627,17471
96000000000,Чеченская Республика,670,17501
96000000000,Чеченская Республика,516,17532
96000000000,Чеченская Республика,554,17563
96000000000,Чеченская Республика,493,17591
96000000000,Чеченская Республика,542,17622
96000000000,Чеченская Республика,544,17652
96000000000,Чеченская Республика,568,17683
96000000000,Чеченская Республика,769,17713
96000000000,Чеченская Республика,726,17744
96000000000,Чеченская Республика,864,17775
96000000000,Чеченская Республика,351,17805
96000000000,Чеченская Республика,523,17836
96000000000,Чеченская Республика,393,17866
96000000000,Чеченская Республика,512,17897
96000000000,Чеченская Республика,559,17928
96000000000,Чеченская Республика,600,17956
96000000000,Чеченская Республика,620,17987
96000000000,Чеченская Республика,580,18017
96000000000,Чеченская Республика,617,18048
96000000000,Чеченская Республика,857,18078
96000000000,Чеченская Республика,730,18109
96000000000,Чеченская Республика,724,18140
96000000000,Чеченская Республика,704,18170
96000000000,Чеченская Республика,619,18201
96000000000,Чеченская Республика,640,18231
96000000000,Чеченская Республика,631,18262
96000000000,Чеченская Республика,627,18293
96000000000,Чеченская Республика,624,18322
96000000000,Чеченская Республика,130,18353
96000000000,Чеченская Республика,255,18383
96000000000,Чеченская Республика,1224,18414
96000000000,Чеченская Республика,1018,18444
96000000000,Чеченская Республика,968,18475
96000000000,Чеченская Республика,724,18506
96000000000,Чеченская Республика,649,18536
96000000000,Чеченская Республика,627,18567
96000000000,Чеченская Республика,652,18597
96000000000,Чеченская Республика,411,18628
96000000000,Чеченская Республика,480,18659
96000000000,Чеченская Республика,646,18687
96000000000,Чеченская Республика,602,18718
96000000000,Чеченская Республика,630,18748
96000000000,Чеченская Республика,768,18779
96000000000,Чеченская Республика,893,18809
96000000000,Чеченская Республика,682,18840
96000000000,Чеченская Республика,603,18871
96000000000,Чеченская Республика,,18901
96000000000,Чеченская Республика,,18932
96000000000,Чеченская Республика,,18962
97000000000,Чувашская Республика - Чувашия,511,13149
97000000000,Чувашская Республика - Чувашия,656,13180
97000000000,Чувашская Республика - Чувашия,494,13208
97000000000,Чувашская Республика - Чувашия,531,13239
97000000000,Чувашская Республика - Чувашия,294,13269
97000000000,Чувашская Республика - Чувашия,770,13300
97000000000,Чувашская Республика - Чувашия,1024,13330
97000000000,Чувашская Республика - Чувашия,1397,13361
97000000000,Чувашская Республика - Чувашия,1342,13392
97000000000,Чувашская Республика - Чувашия,712,13422
97000000000,Чувашская Республика - Чувашия,890,13453
97000000000,Чувашская Республика - Чувашия,526,13483
97000000000,Чувашская Республика - Чувашия,545,13514
97000000000,Чувашская Республика - Чувашия,693,13545
97000000000,Чувашская Республика - Чувашия,395,13573
97000000000,Чувашская Республика - Чувашия,818,13604
97000000000,Чувашская Республика - Чувашия,308,13634
97000000000,Чувашская Республика - Чувашия,838,13665
97000000000,Чувашская Республика - Чувашия,1299,13695
97000000000,Чувашская Республика - Чувашия,1529,13726
97000000000,Чувашская Республика - Чувашия,1455,13757
97000000000,Чувашская Республика - Чувашия,872,13787
97000000000,Чувашская Республика - Чувашия,1240,13818
97000000000,Чувашская Республика - Чувашия,914,13848
97000000000,Чувашская Республика - Чувашия,477,13879
97000000000,Чувашская Республика - Чувашия,525,13910
97000000000,Чувашская Республика - Чувашия,645,13939
97000000000,Чувашская Республика - Чувашия,386,13970
97000000000,Чувашская Республика - Чувашия,398,14000
97000000000,Чувашская Республика - Чувашия,946,14031
97000000000,Чувашская Республика - Чувашия,970,14061
97000000000,Чувашская Республика - Чувашия,1610,14092
97000000000,Чувашская Республика - Чувашия,1154,14123
97000000000,Чувашская Республика - Чувашия,861,14153
97000000000,Чувашская Республика - Чувашия,836,14184
97000000000,Чувашская Республика - Чувашия,517,14214
97000000000,Чувашская Республика - Чувашия,528,14245
97000000000,Чувашская Республика - Чувашия,760,14276
97000000000,Чувашская Республика - Чувашия,374,14304
97000000000,Чувашская Республика - Чувашия,587,14335
97000000000,Чувашская Республика - Чувашия,343,14365
97000000000,Чувашская Республика - Чувашия,839,14396
97000000000,Чувашская Республика - Чувашия,1016,14426
97000000000,Чувашская Республика - Чувашия,1457,14457
97000000000,Чувашская Республика - Чувашия,1120,14488
97000000000,Чувашская Республика - Чувашия,764,14518
97000000000,Чувашская Республика - Чувашия,785,14549
97000000000,Чувашская Республика - Чувашия,454,14579
97000000000,Чувашская Республика - Чувашия,535,14610
97000000000,Чувашская Республика - Чувашия,510,14641
97000000000,Чувашская Республика - Чувашия,338,14669
97000000000,Чувашская Республика - Чувашия,914,14700
97000000000,Чувашская Республика - Чувашия,346,14730
97000000000,Чувашская Республика - Чувашия,710,14761
97000000000,Чувашская Республика - Чувашия,1349,14791
97000000000,Чувашская Республика - Чувашия,1338,14822
97000000000,Чувашская Республика - Чувашия,1201,14853
97000000000,Чувашская Республика - Чувашия,881,14883
97000000000,Чувашская Республика - Чувашия,786,14914
97000000000,Чувашская Республика - Чувашия,461,14944
97000000000,Чувашская Республика - Чувашия,482,14975
97000000000,Чувашская Республика - Чувашия,631,15006
97000000000,Чувашская Республика - Чувашия,481,15034
97000000000,Чувашская Республика - Чувашия,569,15065
97000000000,Чувашская Республика - Чувашия,337,15095
97000000000,Чувашская Республика - Чувашия,1010,15126
97000000000,Чувашская Республика - Чувашия,1258,15156
97000000000,Чувашская Республика - Чувашия,1423,15187
97000000000,Чувашская Республика - Чувашия,1498,15218
97000000000,Чувашская Республика - Чувашия,1010,15248
97000000000,Чувашская Республика - Чувашия,1177,15279
97000000000,Чувашская Республика - Чувашия,889,15309
97000000000,Чувашская Республика - Чувашия,403,15340
97000000000,Чувашская Республика - Чувашия,590,15371
97000000000,Чувашская Республика - Чувашия,346,15400
97000000000,Чувашская Республика - Чувашия,667,15431
97000000000,Чувашская Республика - Чувашия,339,15461
97000000000,Чувашская Республика - Чувашия,877,15492
97000000000,Чувашская Республика - Чувашия,1183,15522
97000000000,Чувашская Республика - Чувашия,1502,15553
97000000000,Чувашская Республика - Чувашия,1315,15584
97000000000,Чувашская Республика - Чувашия,676,15614
97000000000,Чувашская Республика - Чувашия,790,15645
97000000000,Чувашская Республика - Чувашия,561,15675
97000000000,Чувашская Республика - Чувашия,444,15706
97000000000,Чувашская Республика - Чувашия,543,15737
97000000000,Чувашская Республика - Чувашия,696,15765
97000000000,Чувашская Республика - Чувашия,278,15796
97000000000,Чувашская Республика - Чувашия,391,15826
97000000000,Чувашская Республика - Чувашия,1121,15857
97000000000,Чувашская Республика - Чувашия,1166,15887
97000000000,Чувашская Республика - Чувашия,1563,15918
97000000000,Чувашская Республика - Чувашия,1286,15949
97000000000,Чувашская Республика - Чувашия,676,15979
97000000000,Чувашская Республика - Чувашия,665,16010
97000000000,Чувашская Республика - Чувашия,457,16040
97000000000,Чувашская Республика - Чувашия,466,16071
97000000000,Чувашская Республика - Чувашия,650,16102
97000000000,Чувашская Республика - Чувашия,463,16130
97000000000,Чувашская Республика - Чувашия,581,16161
97000000000,Чувашская Республика - Чувашия,382,16191
97000000000,Чувашская Республика - Чувашия,916,16222
97000000000,Чувашская Республика - Чувашия,1206,16252
97000000000,Чувашская Республика - Чувашия,1665,16283
97000000000,Чувашская Республика - Чувашия,1133,16314
97000000000,Чувашская Республика - Чувашия,691,16344
97000000000,Чувашская Республика - Чувашия,643,16375
97000000000,Чувашская Республика - Чувашия,475,16405
97000000000,Чувашская Республика - Чувашия,482,16436
97000000000,Чувашская Республика - Чувашия,595,16467
97000000000,Чувашская Республика - Чувашия,293,16495
97000000000,Чувашская Республика - Чувашия,665,16526
97000000000,Чувашская Республика - Чувашия,339,16556
97000000000,Чувашская Республика - Чувашия,803,16587
97000000000,Чувашская Республика - Чувашия,1180,16617
97000000000,Чувашская Республика - Чувашия,1380,16648
97000000000,Чувашская Республика - Чувашия,1037,16679
97000000000,Чувашская Республика - Чувашия,659,16709
97000000000,Чувашская Республика - Чувашия,750,16740
97000000000,Чувашская Республика - Чувашия,620,16770
97000000000,Чувашская Республика - Чувашия,340,16801
97000000000,Чувашская Республика - Чувашия,428,16832
97000000000,Чувашская Республика - Чувашия,424,16861
97000000000,Чувашская Республика - Чувашия,242,16892
97000000000,Чувашская Республика - Чувашия,345,16922
97000000000,Чувашская Республика - Чувашия,807,16953
97000000000,Чувашская Республика - Чувашия,1034,16983
97000000000,Чувашская Республика - Чувашия,986,17014
97000000000,Чувашская Республика - Чувашия,809,17045
97000000000,Чувашская Республика - Чувашия,489,17075
97000000000,Чувашская Республика - Чувашия,421,17106
97000000000,Чувашская Республика - Чувашия,316,17136
97000000000,Чувашская Республика - Чувашия,350,17167
97000000000,Чувашская Республика - Чувашия,534,17198
97000000000,Чувашская Республика - Чувашия,308,17226
97000000000,Чувашская Республика - Чувашия,499,17257
97000000000,Чувашская Республика - Чувашия,262,17287
97000000000,Чувашская Республика - Чувашия,719,17318
97000000000,Чувашская Республика - Чувашия,1174,17348
97000000000,Чувашская Республика - Чувашия,1056,17379
97000000000,Чувашская Республика - Чувашия,943,17410
97000000000,Чувашская Республика - Чувашия,501,17440
97000000000,Чувашская Республика - Чувашия,455,17471
97000000000,Чувашская Республика - Чувашия,369,17501
97000000000,Чувашская Республика - Чувашия,356,17532
97000000000,Чувашская Республика - Чувашия,391,17563
97000000000,Чувашская Республика - Чувашия,236,17591
97000000000,Чувашская Республика - Чувашия,483,17622
97000000000,Чувашская Республика - Чувашия,260,17652
97000000000,Чувашская Республика - Чувашия,624,17683
97000000000,Чувашская Республика - Чувашия,894,17713
97000000000,Чувашская Республика - Чувашия,1123,17744
97000000000,Чувашская Республика - Чувашия,782,17775
97000000000,Чувашская Республика - Чувашия,464,17805
97000000000,Чувашская Республика - Чувашия,448,17836
97000000000,Чувашская Республика - Чувашия,358,17866
97000000000,Чувашская Республика - Чувашия,313,17897
97000000000,Чувашская Республика - Чувашия,314,17928
97000000000,Чувашская Республика - Чувашия,359,17956
97000000000,Чувашская Республика - Чувашия,262,17987
97000000000,Чувашская Республика - Чувашия,242,18017
97000000000,Чувашская Республика - Чувашия,720,18048
97000000000,Чувашская Республика - Чувашия,841,18078
97000000000,Чувашская Республика - Чувашия,1079,18109
97000000000,Чувашская Республика - Чувашия,711,18140
97000000000,Чувашская Республика - Чувашия,466,18170
97000000000,Чувашская Республика - Чувашия,552,18201
97000000000,Чувашская Республика - Чувашия,451,18231
97000000000,Чувашская Республика - Чувашия,272,18262
97000000000,Чувашская Республика - Чувашия,395,18293
97000000000,Чувашская Республика - Чувашия,219,18322
97000000000,Чувашская Республика - Чувашия,283,18353
97000000000,Чувашская Республика - Чувашия,93,18383
97000000000,Чувашская Республика - Чувашия,343,18414
97000000000,Чувашская Республика - Чувашия,635,18444
97000000000,Чувашская Республика - Чувашия,788,18475
97000000000,Чувашская Республика - Чувашия,556,18506
97000000000,Чувашская Республика - Чувашия,422,18536
97000000000,Чувашская Республика - Чувашия,300,18567
97000000000,Чувашская Республика - Чувашия,307,18597
97000000000,Чувашская Республика - Чувашия,305,18628
97000000000,Чувашская Республика - Чувашия,362,18659
97000000000,Чувашская Республика - Чувашия,345,18687
97000000000,Чувашская Республика - Чувашия,233,18718
97000000000,Чувашская Республика - Чувашия,243,18748
97000000000,Чувашская Республика - Чувашия,627,18779
97000000000,Чувашская Республика - Чувашия,880,18809
97000000000,Чувашская Республика - Чувашия,889,18840
97000000000,Чувашская Республика - Чувашия,669,18871
97000000000,Чувашская Республика - Чувашия,,18901
97000000000,Чувашская Республика - Чувашия,,18932
97000000000,Чувашская Республика - Чувашия,,18962
98000000000,Республика Саха (Якутия),284,13149
98000000000,Республика Саха (Якутия),531,13180
98000000000,Республика Саха (Якутия),552,13208
98000000000,Республика Саха (Якутия),715,13239
98000000000,Республика Саха (Якутия),218,13269
98000000000,Республика Саха (Якутия),718,13300
98000000000,Республика Саха (Якутия),619,13330
98000000000,Республика Саха (Якутия),844,13361
98000000000,Республика Саха (Якутия),769,13392
98000000000,Республика Саха (Якутия),489,13422
98000000000,Республика Саха (Якутия),575,13453
98000000000,Республика Саха (Якутия),709,13483
98000000000,Республика Саха (Якутия),263,13514
98000000000,Республика Саха (Якутия),578,13545
98000000000,Республика Саха (Якутия),592,13573
98000000000,Республика Саха (Якутия),748,13604
98000000000,Республика Саха (Якутия),191,13634
98000000000,Республика Саха (Якутия),734,13665
98000000000,Республика Саха (Якутия),728,13695
98000000000,Республика Саха (Якутия),913,13726
98000000000,Республика Саха (Якутия),765,13757
98000000000,Республика Саха (Якутия),526,13787
98000000000,Республика Саха (Якутия),722,13818
98000000000,Республика Саха (Якутия),1194,13848
98000000000,Республика Саха (Якутия),284,13879
98000000000,Республика Саха (Якутия),491,13910
98000000000,Республика Саха (Якутия),600,13939
98000000000,Республика Саха (Якутия),670,13970
98000000000,Республика Саха (Якутия),257,14000
98000000000,Республика Саха (Якутия),638,14031
98000000000,Республика Саха (Якутия),599,14061
98000000000,Республика Саха (Якутия),1388,14092
98000000000,Республика Саха (Якутия),691,14123
98000000000,Республика Саха (Якутия),551,14153
98000000000,Республика Саха (Якутия),554,14184
98000000000,Республика Саха (Якутия),685,14214
98000000000,Республика Саха (Якутия),315,14245
98000000000,Республика Саха (Якутия),619,14276
98000000000,Республика Саха (Якутия),550,14304
98000000000,Республика Саха (Якутия),823,14335
98000000000,Республика Саха (Якутия),228,14365
98000000000,Республика Саха (Якутия),693,14396
98000000000,Республика Саха (Якутия),791,14426
98000000000,Республика Саха (Якутия),1105,14457
98000000000,Республика Саха (Якутия),930,14488
98000000000,Республика Саха (Якутия),618,14518
98000000000,Республика Саха (Якутия),593,14549
98000000000,Республика Саха (Якутия),800,14579
98000000000,Республика Саха (Якутия),314,14610
98000000000,Республика Саха (Якутия),619,14641
98000000000,Республика Саха (Якутия),630,14669
98000000000,Республика Саха (Якутия),986,14700
98000000000,Республика Саха (Якутия),244,14730
98000000000,Республика Саха (Якутия),753,14761
98000000000,Республика Саха (Якутия),906,14791
98000000000,Республика Саха (Якутия),986,14822
98000000000,Республика Саха (Якутия),717,14853
98000000000,Республика Саха (Якутия),757,14883
98000000000,Республика Саха (Якутия),620,14914
98000000000,Республика Саха (Якутия),789,14944
98000000000,Республика Саха (Якутия),326,14975
98000000000,Республика Саха (Якутия),618,15006
98000000000,Республика Саха (Якутия),672,15034
98000000000,Республика Саха (Якутия),869,15065
98000000000,Республика Саха (Якутия),233,15095
98000000000,Республика Саха (Якутия),770,15126
98000000000,Республика Саха (Якутия),838,15156
98000000000,Республика Саха (Якутия),1030,15187
98000000000,Республика Саха (Якутия),872,15218
98000000000,Республика Саха (Якутия),618,15248
98000000000,Республика Саха (Якутия),986,15279
98000000000,Республика Саха (Якутия),1185,15309
98000000000,Республика Саха (Якутия),301,15340
98000000000,Республика Саха (Якутия),539,15371
98000000000,Республика Саха (Якутия),604,15400
98000000000,Республика Саха (Якутия),757,15431
98000000000,Республика Саха (Якутия),303,15461
98000000000,Республика Саха (Якутия),808,15492
98000000000,Республика Саха (Якутия),724,15522
98000000000,Республика Саха (Якутия),995,15553
98000000000,Республика Саха (Якутия),727,15584
98000000000,Республика Саха (Якутия),571,15614
98000000000,Республика Саха (Якутия),564,15645
98000000000,Республика Саха (Якутия),987,15675
98000000000,Республика Саха (Якутия),320,15706
98000000000,Республика Саха (Якутия),625,15737
98000000000,Республика Саха (Якутия),743,15765
98000000000,Республика Саха (Якутия),830,15796
98000000000,Республика Саха (Якутия),317,15826
98000000000,Республика Саха (Якутия),741,15857
98000000000,Республика Саха (Якутия),804,15887
98000000000,Республика Саха (Якутия),1024,15918
98000000000,Республика Саха (Якутия),776,15949
98000000000,Республика Саха (Якутия),622,15979
98000000000,Республика Саха (Якутия),649,16010
98000000000,Республика Саха (Якутия),745,16040
98000000000,Республика Саха (Якутия),379,16071
98000000000,Республика Саха (Якутия),640,16102
98000000000,Республика Саха (Якутия),608,16130
98000000000,Республика Саха (Якутия),791,16161
98000000000,Республика Саха (Якутия),327,16191
98000000000,Республика Саха (Якутия),755,16222
98000000000,Республика Саха (Якутия),811,16252
98000000000,Республика Саха (Якутия),1029,16283
98000000000,Республика Саха (Якутия),700,16314
98000000000,Республика Саха (Якутия),674,16344
98000000000,Республика Саха (Якутия),566,16375
98000000000,Республика Саха (Якутия),651,16405
98000000000,Республика Саха (Якутия),294,16436
98000000000,Республика Саха (Якутия),576,16467
98000000000,Республика Саха (Якутия),550,16495
98000000000,Республика Саха (Якутия),760,16526
98000000000,Республика Саха (Якутия),280,16556
98000000000,Республика Саха (Якутия),766,16587
98000000000,Республика Саха (Якутия),834,16617
98000000000,Республика Саха (Якутия),896,16648
98000000000,Республика Саха (Якутия),657,16679
98000000000,Республика Саха (Якутия),623,16709
98000000000,Республика Саха (Якутия),506,16740
98000000000,Республика Саха (Якутия),926,16770
98000000000,Республика Саха (Якутия),257,16801
98000000000,Республика Саха (Якутия),424,16832
98000000000,Республика Саха (Якутия),484,16861
98000000000,Республика Саха (Якутия),625,16892
98000000000,Республика Саха (Якутия),254,16922
98000000000,Республика Саха (Якутия),671,16953
98000000000,Республика Саха (Якутия),759,16983
98000000000,Республика Саха (Якутия),803,17014
98000000000,Республика Саха (Якутия),601,17045
98000000000,Республика Саха (Якутия),470,17075
98000000000,Республика Саха (Якутия),436,17106
98000000000,Республика Саха (Якутия),512,17136
98000000000,Республика Саха (Якутия),325,17167
98000000000,Республика Саха (Якутия),545,17198
98000000000,Республика Саха (Якутия),572,17226
98000000000,Республика Саха (Якутия),580,17257
98000000000,Республика Саха (Якутия),286,17287
98000000000,Республика Саха (Якутия),710,17318
98000000000,Республика Саха (Якутия),830,17348
98000000000,Республика Саха (Якутия),794,17379
98000000000,Республика Саха (Якутия),674,17410
98000000000,Республика Саха (Якутия),451,17440
98000000000,Республика Саха (Якутия),507,17471
98000000000,Республика Саха (Якутия),606,17501
98000000000,Республика Саха (Якутия),265,17532
98000000000,Республика Саха (Якутия),447,17563
98000000000,Республика Саха (Якутия),589,17591
98000000000,Республика Саха (Якутия),547,17622
98000000000,Республика Саха (Якутия),243,17652
98000000000,Республика Саха (Якутия),724,17683
98000000000,Республика Саха (Якутия),628,17713
98000000000,Республика Саха (Якутия),952,17744
98000000000,Республика Саха (Якутия),573,17775
98000000000,Республика Саха (Якутия),318,17805
98000000000,Республика Саха (Якутия),340,17836
98000000000,Республика Саха (Якутия),404,17866
98000000000,Республика Саха (Якутия),279,17897
98000000000,Республика Саха (Якутия),432,17928
98000000000,Республика Саха (Якутия),527,17956
98000000000,Республика Саха (Якутия),549,17987
98000000000,Республика Саха (Якутия),202,18017
98000000000,Республика Саха (Якутия),678,18048
98000000000,Республика Саха (Якутия),623,18078
98000000000,Республика Саха (Якутия),788,18109
98000000000,Республика Саха (Якутия),592,18140
98000000000,Республика Саха (Якутия),476,18170
98000000000,Республика Саха (Якутия),576,18201
98000000000,Республика Саха (Якутия),746,18231
98000000000,Республика Саха (Якутия),226,18262
98000000000,Республика Саха (Якутия),590,18293
98000000000,Республика Саха (Якутия),434,18322
98000000000,Республика Саха (Якутия),252,18353
98000000000,Республика Саха (Якутия),113,18383
98000000000,Республика Саха (Якутия),310,18414
98000000000,Республика Саха (Якутия),452,18444
98000000000,Республика Саха (Якутия),533,18475
98000000000,Республика Саха (Якутия),401,18506
98000000000,Республика Саха (Якутия),475,18536
98000000000,Республика Саха (Якутия),308,18567
98000000000,Республика Саха (Якутия),354,18597
98000000000,Республика Саха (Якутия),243,18628
98000000000,Республика Саха (Якутия),447,18659
98000000000,Республика Саха (Якутия),432,18687
98000000000,Республика Саха (Якутия),477,18718
98000000000,Республика Саха (Якутия),253,18748
98000000000,Республика Саха (Якутия),571,18779
98000000000,Республика Саха (Якутия),662,18809
98000000000,Республика Саха (Якутия),653,18840
98000000000,Республика Саха (Якутия),526,18871
98000000000,Республика Саха (Якутия),,18901
98000000000,Республика Саха (Якутия),,18932
98000000000,Республика Саха (Якутия),,18962
99000000000,Еврейская автономная область,78,13149
99000000000,Еврейская автономная область,67,13180
99000000000,Еврейская автономная область,119,13208
99000000000,Еврейская автономная область,114,13239
99000000000,Еврейская автономная область,50,13269
99000000000,Еврейская автономная область,171,13300
99000000000,Еврейская автономная область,128,13330
99000000000,Еврейская автономная область,199,13361
99000000000,Еврейская автономная область,169,13392
99000000000,Еврейская автономная область,169,13422
99000000000,Еврейская автономная область,110,13453
99000000000,Еврейская автономная область,107,13483
99000000000,Еврейская автономная область,50,13514
99000000000,Еврейская автономная область,76,13545
99000000000,Еврейская автономная область,136,13573
99000000000,Еврейская автономная область,130,13604
99000000000,Еврейская автономная область,42,13634
99000000000,Еврейская автономная область,148,13665
99000000000,Еврейская автономная область,159,13695
99000000000,Еврейская автономная область,208,13726
99000000000,Еврейская автономная область,165,13757
99000000000,Еврейская автономная область,166,13787
99000000000,Еврейская автономная область,122,13818
99000000000,Еврейская автономная область,116,13848
99000000000,Еврейская автономная область,76,13879
99000000000,Еврейская автономная область,100,13910
99000000000,Еврейская автономная область,105,13939
99000000000,Еврейская автономная область,160,13970
99000000000,Еврейская автономная область,58,14000
99000000000,Еврейская автономная область,152,14031
99000000000,Еврейская автономная область,150,14061
99000000000,Еврейская автономная область,250,14092
99000000000,Еврейская автономная область,158,14123
99000000000,Еврейская автономная область,132,14153
99000000000,Еврейская автономная область,125,14184
99000000000,Еврейская автономная область,106,14214
99000000000,Еврейская автономная область,79,14245
99000000000,Еврейская автономная область,82,14276
99000000000,Еврейская автономная область,88,14304
99000000000,Еврейская автономная область,118,14335
99000000000,Еврейская автономная область,59,14365
99000000000,Еврейская автономная область,167,14396
99000000000,Еврейская автономная область,165,14426
99000000000,Еврейская автономная область,183,14457
99000000000,Еврейская автономная область,154,14488
99000000000,Еврейская автономная область,126,14518
99000000000,Еврейская автономная область,97,14549
99000000000,Еврейская автономная область,111,14579
99000000000,Еврейская автономная область,79,14610
99000000000,Еврейская автономная область,106,14641
99000000000,Еврейская автономная область,94,14669
99000000000,Еврейская автономная область,162,14700
99000000000,Еврейская автономная область,50,14730
99000000000,Еврейская автономная область,136,14761
99000000000,Еврейская автономная область,180,14791
99000000000,Еврейская автономная область,173,14822
99000000000,Еврейская автономная область,191,14853
99000000000,Еврейская автономная область,169,14883
99000000000,Еврейская автономная область,94,14914
99000000000,Еврейская автономная область,127,14944
99000000000,Еврейская автономная область,61,14975
99000000000,Еврейская автономная область,79,15006
99000000000,Еврейская автономная область,109,15034
99000000000,Еврейская автономная область,132,15065
99000000000,Еврейская автономная область,49,15095
99000000000,Еврейская автономная область,135,15126
99000000000,Еврейская автономная область,175,15156
99000000000,Еврейская автономная область,190,15187
